pplid	pplxid
2779979	2601119
2770705	2601105
2770705	2601103
2601071	2601073
2601071	2601072
2601029	2601055
2601029	2601054
3324203	2601052
3324203	2600996
2781361	2599046
2771941	2598990
2598856	2598859
2598856	2598857
2598710	2598709
2598710	2598664
2598621	2598619
2598644	2598599
2598331	2598337
3336584	2782124
2768664	2779095
2779979	2772487
2780222	2772262
3321918	2772149
2601093	2771945
2775220	2771933
3334975	2771896
2769110	2771781
2766824	2771750
2779979	2771706
3334898	2771649
3322826	2771423
2768730	2771374
2776533	2771198
2767001	2771097
2780741	2771086
2761102	2771060
2605068	2605067
2768022	2771034
2780207	2771029
2772649	2770887
2779979	2770793
3335032	2770663
3324203	2770661
3333535	2770650
3324203	2770640
2775468	2770464
2779057	2770365
2780190	2770332
2777194	2770272
2779293	2770189
2765068	2770162
2774326	2770120
2773683	2770003
3322675	2769993
2776249	2769957
2778532	2769917
2768625	2769739
3324203	2769719
2782634	2769709
2767749	2769631
3336577	2769600
2763560	2768856
2782388	2768795
3324583	2768783
2763417	2768495
3324203	2768462
3319532	2768442
3233832	2768271
3334894	2768247
2766372	2768190
2778255	2768176
2782844	2767793
2771935	2767539
3333698	2767513
2767500	2767480
2774975	2767426
3322675	2767072
3334940	2767009
2779671	2766999
3324203	2766841
3324600	2766706
2779057	2766681
2782634	2766568
2779225	2766554
2768613	2766523
2774326	2766522
2764178	2766521
2778170	2766447
2773120	2766412
2777899	2766356
2779280	2766144
2765958	2765956
2766372	2765732
2766182	2765702
2779979	2765121
2601223	2764831
2764624	2764759
2772737	2764749
3322743	2764735
3333555	2764676
2772400	2764596
2764359	2764356
2770676	2764322
3334975	2764316
3333543	2764162
3333535	2763974
3324600	2763796
2768504	2763790
2764624	2763780
2779674	2763577
2768445	2763331
2776792	2763195
3335006	2763127
2779293	2762990
3324861	2762971
2776837	2762961
2774326	2762931
2773683	2762841
2774271	2762833
2776249	2762808
3322818	2762767
2768085	2762702
2776837	2762658
3324203	2762645
2780391	2762583
3336577	2762554
2768483	2762518
2781837	2769497
3324203	2769359
3322849	2769237
2766971	2782383
2761369	2779139
3334917	2766446
2773070	2781344
2773070	2769100
2773070	2769107
2773070	2782533
2764645	2769106
3319577	2762373
2773110	2766793
3324203	2780745
2776815	2769501
2827183	2909533
2910023	2818464
2821362	2821380
2931321	2822588
2900623	2830879
2820027	2838880
2941392	2845370
2892960	2854340
2860690	2860689
2875115	2875120
2848759	2895006
2943855	2901065
2967402	2910746
3208562	2927660
2917614	2931116
3272462	2948935
2938991	2949816
2919054	2952378
2946281	2898917
3272459	2865994
3274966	2880207
2957129	2918894
2924193	2934266
3207698	2943522
2919722	2949641
2830588	2953326
2875179	2821692
2954172	2854067
2869263	2862098
2907559	2908157
2922101	2879618
2937607	2886968
2887366	2906837
2881846	2921019
2857129	2933438
2878281	2938462
2925474	2944900
2816014	2805299
2942135	2922483
3213168	2948102
2882902	2803632
2830162	2803850
3206060	2803908
2804107	2804108
3209103	2804063
2887637	2804144
2937959	2804605
2819851	2804708
2894922	2804755
3207549	2804796
2895529	2804825
2804867	2804871
2819442	2804877
2831409	2805128
2877987	2805138
2902571	2805163
2854857	2805270
2873622	2805319
2922809	2805411
2928382	2805617
2945857	2805840
3207489	2805927
2830531	2806760
2939391	2805970
2865861	2805971
2913906	2806099
2857876	2806107
2955576	2806190
2851156	2806266
3208752	2806305
2862288	2806409
2827301	2806432
2869841	2806626
2811588	2806979
2864475	2807212
2940807	2807231
2827559	2807301
2876853	2807702
2909242	2807703
2817487	2807816
2911074	2807874
2896016	2808020
2943666	2808163
2822928	2808214
2820489	2808236
2937870	2808238
2895311	2808317
2953315	2808318
3207548	2808398
2957973	2808679
2892714	2808662
2857266	2808663
2839267	2808664
2875601	2808677
2863172	2808678
2920987	2808680
2836920	2808724
2950159	2808755
3208988	2809034
2891122	2809053
2908476	2809054
2822792	2809178
2836009	2809324
2947416	2809473
2925177	2809510
2847690	2809606
2929863	2809671
2897559	2809768
3213168	2809792
2841339	2809817
2936256	2809818
2877639	2809849
2862101	2810074
2906246	2810116
2930771	2810249
2894702	2810291
2806629	2810295
2944721	2810515
2825017	2810518
2836746	2810539
2805753	2810547
2894569	2810561
2867150	2810621
2956501	2810645
2956627	2810730
2905782	2810934
2925474	2810961
3208988	2811040
2876696	2811093
2835787	2811262
2869783	2811473
2867564	2811620
2865861	2811739
2892518	2813289
2811927	2811928
2874225	2812094
2872832	2812173
2803870	2812236
2831754	2812237
2936252	2812259
2806926	2812503
3206259	2812514
2911105	2812541
2877102	2812577
2888337	2812653
3272450	2812800
2812839	2812840
2876291	2812859
2947820	2812874
2957114	2813162
2957114	2813449
2910831	2814953
2896157	2813477
2948200	2813505
2901026	2813552
2840956	2813717
2940344	2813797
2813931	2813934
2853668	2814049
2956320	2814255
2947761	2814256
2945601	2814340
2853898	2814356
2937959	2814510
2826155	2814519
2874772	2814595
2838525	2814636
2805809	2814661
2956240	2814669
2945248	2814750
2813263	2814766
2903577	2814898
2873891	2814918
2844280	2814954
2957973	2815425
2944874	2814974
2937959	2815051
2938767	2815080
2914177	2815098
2876282	2815168
2934660	2815194
2810375	2814973
2847423	2815783
2904525	2815950
2939978	2815984
3222113	2816013
2930821	2816066
2930236	2816375
2891750	2816471
2945756	2816512
2874641	2816539
2818917	2816595
3225156	2816633
2877102	2816634
2870481	2816910
6618744	2816911
2953816	2816912
2928810	2816997
2864720	2817104
2896820	2817344
3207000	2817363
2818024	2817541
2878831	2817552
2893877	2817606
2865849	2817632
2943336	2817647
2867497	2817673
2811224	2817773
2878912	2817783
2839515	2817834
2867505	2817938
3019976	2818004
2889664	2818219
2826003	2818552
2836046	2818564
2839683	2818778
2839963	2818784
2863991	2818826
6618744	2818899
3209493	2819064
2876296	2819076
2839896	2819133
2878702	2819157
2957494	2819173
2881095	2819192
3209319	2819253
3209321	2819313
2918344	2819378
2958102	2819441
2918204	2819507
2918634	2819732
2920997	2819810
2949769	2819936
3209489	2820010
2958460	2820034
2860067	2820056
3209083	2820201
2878140	2820253
2936252	2820276
2841190	2820277
3205691	2820330
2869841	2820351
3208751	2820438
2921502	2820447
2874641	2820492
3272450	2820542
2900153	2820568
2883481	2820791
3206912	2820844
3208750	2820853
2825494	2820901
2883797	2820956
2821057	2821058
2914072	2821212
2936731	2821230
2950159	2821293
2869015	2821753
2822083	2822084
2950159	2822234
2892714	2822277
3207533	2822433
2863437	2822777
2852572	2822875
2927759	2823058
2823125	2823138
2851393	2823142
2843644	2823449
2940889	2823479
3208572	2823487
2950159	2823539
2804143	2823825
2840665	2823996
2824431	2824434
2897018	2824648
2894989	2825013
2904799	2825026
2865613	2825071
2894897	2825149
2856918	2825204
2855994	2825207
2949186	2825232
2862623	2825253
2860410	2825262
2827213	2825312
2861731	2825463
2901882	2825749
3207885	2825754
2888157	2825791
2890351	2826115
2950159	2826292
2870074	2826338
2921466	2826438
2901588	2826522
2884782	2826573
2899475	2826651
2929997	2826661
2879276	2826749
2826837	2826807
2906121	2827050
2946516	2827085
2904719	2827100
2954693	2827160
2904498	2827185
2863222	2826652
2904831	2827363
2945756	2827365
2936376	2827573
2829802	2827619
2886210	2827649
2878159	2827650
2953269	2827656
2866063	2828009
2817269	2828042
2948585	2828095
2795074	2828204
2828423	2828442
2806602	2828696
3207519	2828939
2931424	2828942
2904402	2829187
2829375	2829386
2873957	2829575
2836622	2829631
3272454	2829900
2829962	2829961
2892484	2829963
2873375	2830082
2874801	2829859
2836761	2830423
2904402	2830431
2864097	2830432
2830452	2830453
2894126	2830548
2875826	2830655
2831874	2830697
2857809	2830782
2892714	2830840
2869681	2830864
2883655	2831030
2911072	2831253
2918231	2831579
2845328	2831702
2900152	2831712
2867173	2832019
2809889	2832100
2941571	2832336
2896441	2832403
2803870	2832543
2855532	2832544
2847423	2832557
2849825	2832558
2829962	2832568
2864148	2832861
2808250	2833019
2890671	2833305
2881601	2833619
3337504	2833784
2927930	2833838
2927930	2833839
2946296	2833877
2815739	2834018
2913046	2834114
2958578	2834378
2923328	2834492
3207541	2834580
2885104	2835304
3207383	2835360
2867714	2835485
2945248	2835526
2943664	2835680
2950614	2834078
2840588	2836505
2840850	2836577
2865049	2836578
2950344	2836585
2935266	2836646
2814409	2836647
2842049	2836720
2959777	2836760
2826305	2836801
2896045	2836804
2862902	2836907
2808465	2836943
2864092	2837047
2927389	2837123
2845934	2837323
3208567	2837542
2821846	2837662
2918493	2837670
2939811	2837959
2838142	2838138
2804554	2838523
2879139	2838594
2914177	2838911
2886154	2839027
2946359	2839242
2945527	2839282
2861646	2839380
2817105	2839420
2831276	2839624
3336896	2839717
2839515	2839936
3272455	2840163
2886181	2840285
2886181	2840287
2854739	2840320
2935649	2840328
2900744	2840428
2876291	2840680
3208460	2840810
2840936	2840937
2822977	2840943
2822928	2841006
2890867	2841466
2841508	2841471
2818664	2841491
2841512	2841516
2928215	2841530
2928215	2841531
3272456	2841541
2875961	2841553
2826060	2841554
2901026	2841615
2910391	2841617
2853901	2841621
2939906	2841622
2839822	2841629
2839822	2841655
2841663	2841657
2841663	2841659
2883757	2841666
2841753	2841752
2854739	2841798
2908094	2841829
2857128	2841830
2930334	2841893
2856832	2841930
2871709	2842039
2855532	2842141
2927280	2842159
2829802	2842261
2925533	2842516
2855532	2842603
3207490	2842771
2928810	2842772
2896441	2842873
2956456	2842921
2928615	2842947
2915499	2843003
2904871	2843005
2822814	2843043
2863534	2843045
2875826	2843072
2934691	2843196
2867497	2843217
2892714	2843247
2806559	2845211
2838857	2843446
2947465	2843592
2815356	2843596
2840588	2843679
2900248	2843759
2917614	2843791
2843810	2843811
2898907	2844055
2922190	2844136
2875601	2844204
2879435	2844305
3272456	2844577
2958710	2844600
2892518	2844052
2871721	2845155
2863991	2845185
2930218	2845219
6615400	2845310
2913294	2845470
2888749	2845538
2879241	2845694
2833126	2845709
2814226	2845795
2841560	2845813
2824431	2845903
2927643	2847173
3272457	2845967
6615400	2846092
2942303	2846518
2954542	2846763
2873794	2846822
2900909	2846927
2947416	2846986
2952451	2847794
2827246	2847171
2810375	2847428
3208554	2847446
2862728	2848541
2892511	2847619
2848123	2847622
2860400	2847629
2864869	2847634
2940950	2847648
2816508	2847651
2845595	2847668
2847690	2847694
2954358	2848070
2882902	2848155
2906248	2848332
2912533	2848339
2886281	2848548
2956627	2848549
2811170	2848703
2950159	2848756
2945248	2848766
2849102	2849168
2926312	2849284
3207567	2849298
2917132	2849511
2926484	2849594
2905891	2849642
2849647	2849644
2934629	2849646
2841731	2849707
2859460	2849711
2938437	2849819
2920362	2849912
2805923	2850039
2910868	2850071
2865849	2850209
2822402	2850222
2896820	2850223
2905008	2850224
3225108	2850442
3208680	2850534
2827613	2850539
2926972	2850849
3209294	2850959
2937601	2850988
2851052	2851048
2927949	2851050
2818121	2851137
2843663	2851180
2936333	2851219
2872176	2851288
2851289	2851291
2827798	2851396
2923414	2851452
2886581	2851566
2819287	2851661
2834372	2851717
2872674	2852009
2950188	2852151
2842324	2852182
6615400	2852309
3209156	2852312
2942847	2852508
2862787	2853910
2946447	2852692
3207690	2852800
3207523	2852887
2950159	2853118
2850698	2853185
2853245	2853246
2893972	2853291
3209006	2853454
2877426	2853474
2954729	2853612
2892714	2853891
2892714	2853892
2806142	2854051
2928633	2854153
2954980	2854421
2839881	2854443
2810551	2854445
2895036	2854515
2883544	2854563
3225056	2854612
2885679	2854645
2832362	2854798
2872550	2854896
2913366	2855157
2887701	2855210
2922530	2855372
2892913	2855406
3209175	2855419
2821164	2855666
2867505	2855712
3208751	2855783
2884339	2855806
2891750	2855837
2886115	2855925
2908966	2856201
2909258	2856211
2906246	2856280
2959705	2856298
2861960	2856308
2913046	2856365
2894702	2856484
2944388	2856584
2945756	2856589
2856639	2856638
2894569	2856806
2901824	2856829
2880266	2856857
2813739	2856889
2866259	2856935
3207536	2856956
3208537	2857107
2955992	2857126
2827720	2857135
2934189	2857216
2867497	2857299
2891526	2857366
2934729	2857404
3206256	2857476
2934571	2857594
2809548	2857659
2858241	2857682
2805923	2857725
3207535	2857804
2873352	2857839
2921337	2857858
2886099	2857907
2896212	2857978
2942135	2858257
2848932	2858600
2804572	2858806
2836046	2858826
2909921	2858943
3209496	2858968
2836761	2858983
2865939	2858992
2927759	2859031
2839683	2859165
2839963	2859175
3207561	2859206
2863991	2859247
3207706	2859391
2805921	2859528
2861407	2859546
2866369	2859589
3209493	2859766
2881846	2859782
2860410	2859798
2813263	2859819
2816052	2859849
2863150	2859859
2839896	2859871
2838575	2859913
2863222	2860103
2881095	2859980
2881889	2859998
3209319	2860086
2924882	2860093
2953387	2860133
2897779	2860164
3209321	2860182
2853245	2860261
3272957	2860324
2918344	2860342
2832575	2860406
2811691	2860407
2860400	2860418
2911365	2860487
2953470	2860586
2919039	2860595
2895036	2860632
2890671	2860699
3207885	2860993
2880913	2861065
2829323	2861066
2939905	2861140
2949769	2861272
2820021	2861339
3209489	2861405
2958460	2861445
2860067	2861486
2806602	2861536
2873460	2861716
2913366	2861933
2904799	2861955
2894897	2862071
2839267	2862111
6615410	2862312
2874611	2862314
2887273	2861871
2909358	2862384
2869867	2862415
2935132	2862423
3206254	2862686
3209496	2862847
2872155	2862854
2811712	2862791
2914806	2862890
2846063	2862944
2925533	2862981
2861873	2863036
2866369	2863063
2875427	2863143
2893125	2863193
3336895	2863220
2863041	2863248
2920629	2863270
3207571	2863282
3272957	2863322
2842861	2863356
2919039	2863403
2895036	2863414
2827720	2863567
2818229	2863608
2920946	2863639
2840934	2863944
2895638	2863952
3272458	2863966
2804816	2864010
2882881	2864040
2888828	2864067
2926331	2864068
2865613	2864069
2892714	2864070
2945358	2864071
2875625	2864073
2866696	2863849
2924738	2864103
2829962	2864112
2927930	2864188
3206988	2864241
2892794	2864319
2813681	2864375
2873891	2864388
2832555	2864490
2888316	2864502
2860410	2864519
3207532	2864572
2884444	2864673
2807127	2864714
2864720	2864741
2893030	2864795
2865861	2864853
2883216	2864889
2806142	2865089
2867714	2865090
2875115	2865238
2922334	2865302
2921466	2865416
2863401	2865426
2850213	2865439
2934691	2865647
2907911	2865682
2865975	2865762
2843758	2865915
2805597	2866014
2954729	2866274
3205901	2866367
2813019	2866542
2906142	2866650
2873891	2866760
2881980	2866767
2809695	2866775
2956891	2866781
2819436	2866871
2875073	2867151
2940889	2867250
2858404	2867254
2861390	2867415
2820685	2867418
2856194	2867458
2863278	2867540
2870532	2867585
2875376	2867610
2832956	2867617
2954310	2867659
2817269	2867541
2951111	2867834
3207806	2867843
2871056	2867968
2817269	2867993
3205682	2868015
2891750	2868361
2892794	2868511
2809897	2868809
2863630	2868844
2851175	2868845
2935087	2868878
2887631	2868937
2863222	2869161
2925550	2869187
2904498	2869247
3272460	2869286
2862288	2869305
2875381	2869510
2944310	2869644
2840420	2869648
3207536	2869736
2956405	2869940
2839267	2870008
3209123	2870118
2819851	2870216
2959777	2870288
2950159	2870310
2848932	2870324
2881095	2870643
2904799	2870672
2819436	2870711
2911365	2870714
2957194	2870731
2928070	2870813
2950828	2870957
2937945	2871086
2925065	2871160
2850536	2871191
3207512	2871199
2808556	2871277
2818715	2871350
2942937	2871545
2877639	2871746
2892511	2871797
2877102	2871814
2866154	2871820
2842282	2871948
2953816	2871963
2954223	2871982
2947566	2872074
2894922	2872134
2816607	2872345
2899475	2872347
2804867	2872425
2885734	2872436
2920484	2872573
2872667	2872689
2867310	2872828
3209099	2872849
2813263	2873077
2903470	2873095
2862101	2873164
2950159	2873356
2832723	2873461
2914806	2873474
2958686	2873475
2819800	2873629
2928810	2873724
2869194	2873864
2890020	2873947
2842870	2874035
2847313	2874081
2939391	2874453
2888187	2874783
2951811	2874962
2803470	2875019
2809614	2875071
2861731	2875374
2861731	2875375
3205645	2875377
3207490	2875764
2876187	2876182
3209495	2876307
3208554	2876308
2863150	2876401
2933837	2876810
2910831	2877438
2905057	2876857
2856832	2877049
3272461	2877058
2849825	2877335
2898574	2877440
2830285	2877543
2815741	2877547
2865849	2877793
2805753	2878045
2953504	2878031
2822402	2878090
2855709	2878103
2878159	2878165
2946958	2878256
2844734	2878349
2821791	2878385
2919038	2878432
3206087	2878464
2941410	2878480
2933101	2878676
2819545	2878788
2934683	2878815
2832846	2879020
2832846	2879021
2809129	2879118
2874263	2879300
2881749	2879434
2945756	2879468
2938661	2879549
2930509	2879706
2916864	2879711
2925535	2879793
2879993	2879991
2823925	2879992
2947133	2880270
2863630	2880493
2934145	2880511
2957687	2880553
2805923	2880784
2907733	2880866
2864595	2881077
2918491	2881104
2842903	2881168
2940561	2881310
2743721	2881448
2936471	2881731
2857906	2881938
2828882	2881969
2921123	2882082
2813410	2882110
2899475	2882113
2891677	2882122
3207561	2882352
2949001	2882354
2809615	2882379
2899137	2882413
